"CTRY","YEAR","ID","lnpopterr","logGDPCAP","logUSMilitaryAid","logArea","Polity2","CINC","WECON","WOPOL","WOSOC","Muslim","PhysicalIntegrity","Alliances"
"Bulgaria",1981,355,16.00156,7.721243,0,11.5969,-7,0.0039652,1,2,2,0,3,0
"Bulgaria",1982,355,16.00156,7.705633,0,11.5969,-7,0.0041468,2,2,2,0,5,0
"Bulgaria",1983,355,16.00156,7.54807,0,11.5969,-7,0.004281,2,2,2,0,5,0
"Bulgaria",1984,355,16.00156,7.572021,0,11.5969,-7,0.004669,1,2,1,0,3,0
"Bulgaria",1985,355,16.00156,7.580668,0,11.5969,-7,0.0041206,2,2,2,0,2,0
"Bulgaria",1986,355,16.01274,7.723897,0,11.5969,-7,0.0041053,2,2,2,0,3,0
"Bulgaria",1987,355,16.01274,8.061129,0,11.5969,-7,0.004183,1,2,2,0,3,0
"Bulgaria",1988,355,16.01274,7.848196,0,11.5969,-7,0.0037734,2,2,2,0,5,0
"Bulgaria",1989,355,16.00156,7.803762,0,11.5969,-7,0.0038054,2,2,1,0,5,0
"Bulgaria",1990,355,15.97883,7.773736,0,11.5969,8,0.0031416,1,2,1,0,3,0
"Bulgaria",1991,355,15.96727,7.144987,0,11.5969,8,0.002603,2,2,1,0,5,0
"Bulgaria",1992,355,15.95558,7.100011,13.14585,11.5969,8,0.0023359,1,2,1,0,6,0
"Bulgaria",1993,355,15.95558,7.153245,12.94545,11.5969,8,0.0019931,1,2,1,0,3,0
"Bulgaria",1994,355,15.94374,7.046207,12.99644,11.5969,8,0.0022517,1,2,1,0,4,0
"Bulgaria",1995,355,15.94374,7.348618,13.43459,11.5969,8,0.0018968,1,2,1,0,5,0
"Bulgaria",1996,355,15.94374,7.097425,15.92206,11.5969,8,0.0021837,1,2,1,0,4,0
"Bulgaria",1997,355,15.93177,7.20557,15.5066,11.5969,8,0.0020633,1,2,1,0,5,0
"Bulgaria",1998,355,15.93177,7.479861,15.77021,11.5969,8,0.0019508,1,2,1,0,4,0
"Bulgaria",1999,355,15.91964,7.40465,16.45791,11.5969,8,0.0017774,1,2,1,0,5,0
"Bulgaria",2000,355,15.91964,7.383543,15.88991,11.5969,8,0.0018188,1,2,1,0,4,0
"Bulgaria",2001,355,15.89495,7.474463,16.75315,11.5969,9,0.0017917,1,2,1,0,5,0
"Bulgaria",2002,355,15.89495,7.639752,16.33168,11.5969,9,0.0016559,1,2,1,0,6,0
"Bulgaria",2003,355,15.89495,7.898693,17.0512,11.5969,9,0.0015498,1,2,3,0,5,0
"Bulgaria",2004,355,15.89495,8.117779,16.30867,11.5969,9,0.0014923,2,3,2,0,5,0
"Bulgaria",2005,355,15.89495,8.256601,16.11806,11.5969,9,0.0014629,2,2,NA,0,6,0
"Moldova",1981,359,15.20181,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1982,359,15.2265,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1983,359,15.2265,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1984,359,15.2506,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1985,359,15.2506,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1986,359,15.2506,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1987,359,15.27413,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1988,359,15.27413,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1989,359,15.29712,NA,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1990,359,15.29712,6.879452,0,10.40062,NA,NA,NA,NA,NA,0,NA,0
"Moldova",1991,359,15.29712,6.724353,0,10.40062,5,0.0007279,NA,NA,NA,0,NA,0
"Moldova",1992,359,15.29712,6.439557,0,10.40062,5,0.0006665,1,1,NA,0,4,0
"Moldova",1993,359,15.27413,6.462764,0,10.40062,7,0.0005769,1,1,1,0,6,0
"Moldova",1994,359,15.27413,6.133834,11.33571,10.40062,7,0.0005379,1,1,NA,0,5,0
"Moldova",1995,359,15.27413,6.16749,16.49256,10.40062,7,0.0005293,1,1,1,0,6,0
"Moldova",1996,359,15.27413,6.135937,16.49048,10.40062,7,0.0005143,1,1,1,0,7,0
"Moldova",1997,359,15.27413,6.269433,17.19123,10.40062,7,0.0004988,1,1,1,0,6,0
"Moldova",1998,359,15.27413,6.106669,15.50773,10.40062,7,0.0004826,2,1,2,0,7,0
"Moldova",1999,359,15.27413,5.771524,14.66962,10.40062,7,0.0004751,2,2,1,0,6,0
"Moldova",2000,359,15.27413,5.8693,14.65031,10.40062,7,0.0004891,2,2,1,0,5,0
"Moldova",2001,359,15.27413,6.010606,15.44162,10.40062,8,0.0004662,2,2,1,0,6,0
"Moldova",2002,359,15.27413,6.128348,15.27886,10.40062,8,0.0003593,2,2,2,0,6,0
"Moldova",2003,359,15.27413,6.306804,14.77338,10.40062,8,0.0003999,3,2,NA,0,5,0
"Moldova",2004,359,15.27413,6.580557,14.80384,10.40062,8,0.0003831,3,2,2,0,5,0
"Moldova",2005,359,15.27413,6.722877,14.38279,10.40062,9,0.0003728,2,2,NA,0,5,0
"Romania",1981,360,16.90655,NA,0,12.34583,-8,0.0092532,2,3,2,0,4,0
"Romania",1982,360,16.90655,NA,0,12.34583,-8,0.0095891,2,3,2,0,4,0
"Romania",1983,360,16.951,NA,0,12.34583,-8,0.0095158,2,3,2,0,4,0
"Romania",1984,360,16.951,NA,0,12.34583,-8,0.0096318,2,3,2,0,3,0
"Romania",1985,360,16.951,NA,0,12.34583,-8,0.0086286,3,3,2,0,3,0
"Romania",1986,360,16.951,NA,0,12.34583,-8,0.0087319,3,3,2,0,3,0
"Romania",1987,360,16.951,7.413825,0,12.34583,-8,0.0085736,2,3,2,0,4,0
"Romania",1988,360,16.951,7.469194,0,12.34583,-8,0.0082632,2,3,2,0,6,0
"Romania",1989,360,16.951,7.489772,0,12.34583,-2,0.0084825,2,3,2,0,5,0
"Romania",1990,360,16.951,7.40895,0,12.34583,5,0.0063815,2,1,2,0,4,0
"Romania",1991,360,16.951,7.139462,0,12.34583,5,0.0060073,1,1,2,0,5,0
"Romania",1992,360,16.951,7.004976,0,12.34583,5,0.0053776,1,1,1,0,6,0
"Romania",1993,360,16.951,7.054564,13.04758,12.34583,5,0.0053822,1,1,1,0,7,0
"Romania",1994,360,16.951,7.187736,13.03567,12.34583,5,0.0052069,1,1,1,0,6,0
"Romania",1995,360,16.951,7.355117,15.74749,12.34583,5,0.0053824,1,1,1,0,6,0
"Romania",1996,360,16.951,7.353672,16.46684,12.34583,8,0.0052054,1,2,1,0,7,0
"Romania",1997,360,16.951,7.355313,16.14792,12.34583,8,0.0050949,1,2,1,0,6,0
"Romania",1998,360,16.951,7.531012,16.83887,12.34583,8,0.0050513,1,2,1,0,7,0
"Romania",1999,360,16.90655,7.384073,16.1482,12.34583,8,0.004096,1,2,1,0,6,0
"Romania",2000,360,16.90655,7.419478,16.08506,12.34583,8,0.0043928,1,2,1,0,5,0
"Romania",2001,360,16.90655,7.517374,16.97601,12.34583,8,0.0036753,1,2,1,0,6,0
"Romania",2002,360,16.90655,7.661468,16.39589,12.34583,8,0.0036543,1,2,1,0,6,0
"Romania",2003,360,16.90655,7.92839,17.31846,12.34583,8,0.0036168,2,2,1,0,6,0
"Romania",2004,360,16.90655,8.175527,16.36373,12.34583,9,0.0035829,2,2,1,0,5,0
"Romania",2005,360,16.90655,8.450266,16.69106,12.34583,9,0.0035534,1,2,NA,0,6,0
"Soviet Union",1981,364,NA,NA,0,NA,NA,NA,1,3,1,0,1,0
"Soviet Union",1982,364,NA,NA,0,NA,NA,NA,1,3,1,0,3,0
"Soviet Union",1983,364,NA,NA,0,NA,NA,NA,1,3,1,0,4,0
"Soviet Union",1984,364,NA,NA,0,NA,NA,NA,1,3,1,0,1,0
"Soviet Union",1985,364,NA,NA,0,NA,NA,NA,1,3,1,0,4,0
"Soviet Union",1986,364,NA,NA,0,NA,NA,NA,1,3,1,0,4,0
"Soviet Union",1987,364,NA,NA,0,NA,NA,NA,1,3,1,0,1,0
"Soviet Union",1988,364,NA,NA,0,NA,NA,NA,1,3,1,0,5,0
"Soviet Union",1989,364,NA,NA,0,NA,NA,NA,1,2,1,0,3,0
"Soviet Union",1990,364,NA,NA,0,NA,NA,NA,1,2,1,0,6,0
"Soviet Union",1991,364,NA,NA,0,NA,NA,NA,1,2,2,0,2,0
"Soviet Union",1992,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",1993,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",1994,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",1995,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",1996,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",1997,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",1998,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",1999,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",2000,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",2001,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",2002,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",2003,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",2004,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Soviet Union",2005,364,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Russia",1981,365,18.75715,NA,0,16.61165,NA,0.1708661,NA,NA,NA,0,NA,0
"Russia",1982,365,18.75715,NA,0,16.61165,NA,0.1726654,NA,NA,NA,0,NA,0
"Russia",1983,365,18.75715,NA,0,16.61165,NA,0.1732883,NA,NA,NA,0,NA,0
"Russia",1984,365,18.75715,NA,0,16.61165,NA,0.164892,NA,NA,NA,0,NA,0
"Russia",1985,365,18.75715,NA,0,16.61165,NA,0.170436,NA,NA,NA,0,NA,0
"Russia",1986,365,18.75715,NA,0,16.61165,NA,0.1692345,NA,NA,NA,0,NA,0
"Russia",1987,365,18.82615,NA,0,16.61165,NA,0.1676731,NA,NA,NA,0,NA,0
"Russia",1988,365,18.82615,NA,0,16.61165,NA,0.165073,NA,NA,NA,0,NA,0
"Russia",1989,365,18.82615,8.139955,0,16.61165,NA,0.1312931,NA,NA,NA,0,NA,0
"Russia",1990,365,18.82615,8.156256,0,16.61165,NA,0.1238611,NA,NA,NA,0,NA,0
"Russia",1991,365,18.82615,8.15624,0,16.61165,NA,0.097295,NA,NA,NA,0,NA,0
"Russia",1992,365,18.82615,8.037756,15.86637,16.61165,5,0.0652206,1,2,NA,0,3,0
"Russia",1993,365,18.82615,7.982574,18.79269,16.61165,3,0.0560256,1,2,1,0,4,0
"Russia",1994,365,18.82615,7.887357,18.97849,16.61165,3,0.0651541,1,2,1,0,5,0
"Russia",1995,365,18.82615,7.888237,18.92755,16.61165,3,0.0610809,1,2,1,0,1,0
"Russia",1996,365,18.82615,7.88001,19.10913,16.61165,3,0.0569312,1,2,1,0,3,0
"Russia",1997,365,18.82615,7.914821,19.17963,16.61165,3,0.0539653,1,2,1,0,3,0
"Russia",1998,365,18.82615,7.514716,19.28682,16.61165,3,0.0492318,1,2,1,0,3,0
"Russia",1999,365,18.82615,7.193499,19.8514,16.61165,3,0.0494669,1,2,1,0,3,0
"Russia",2000,365,18.82615,7.479631,19.72574,16.61165,6,0.0495242,1,1,1,0,2,0
"Russia",2001,365,18.82615,7.649865,19.81823,16.61165,6,0.0514135,1,2,1,0,1,0
"Russia",2002,365,18.82615,7.772778,19.7801,16.61165,6,0.0475632,1,2,1,0,4,0
"Russia",2003,365,18.82615,7.998044,19.47215,16.61165,6,0.0472978,0,2,1,0,2,0
"Russia",2004,365,18.82615,8.319321,19.79319,16.61165,6,0.0454591,0,2,2,0,1,0
"Russia",2005,365,18.82615,8.579882,19.63575,16.61165,6,0.0390802,1,2,NA,0,2,0
"Estonia",1981,366,14.22098,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1982,366,14.22098,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1983,366,14.22098,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1984,366,14.22098,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1985,366,14.22098,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1986,366,14.22098,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1987,366,14.28551,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1988,366,14.28551,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1989,366,14.28551,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1990,366,14.28551,NA,0,10.65467,NA,NA,NA,NA,NA,0,NA,0
"Estonia",1991,366,14.28551,NA,0,10.65467,6,0.000193,NA,NA,NA,0,NA,0
"Estonia",1992,366,14.22098,NA,11.44859,10.65467,6,0.0002584,3,2,3,0,8,0
"Estonia",1993,366,14.22098,NA,13.63102,10.65467,6,0.0002492,2,2,2,0,7,0
"Estonia",1994,366,14.22098,NA,12.61832,10.65467,6,0.0002192,2,2,2,0,7,0
"Estonia",1995,366,14.22098,8.021052,14.56071,10.65467,6,0.000232,2,2,2,0,7,0
"Estonia",1996,366,14.22098,8.11753,15.79661,10.65467,6,0.0002359,2,2,2,0,7,0
"Estonia",1997,366,14.22098,8.194215,15.23279,10.65467,6,0.0002304,2,2,2,0,7,0
"Estonia",1998,366,14.15198,8.307038,16.56441,10.65467,6,0.0002208,2,2,2,0,7,0
"Estonia",1999,366,14.15198,8.330396,15.80037,10.65467,7,0.000217,2,2,2,0,7,0
"Estonia",2000,366,14.15198,8.311406,15.69069,10.65467,9,0.0001987,2,2,2,0,8,0
"Estonia",2001,366,14.15198,8.411601,16.01098,10.65467,9,0.0001931,2,2,2,0,7,0
"Estonia",2002,366,14.15198,8.577036,16.04428,10.65467,9,0.0002047,2,2,2,0,7,0
"Estonia",2003,366,14.15198,8.878252,16.37628,10.65467,9,0.000213,2,2,3,0,7,0
"Estonia",2004,366,14.15198,9.088225,16.01411,10.65467,9,0.0002041,2,2,NA,0,7,0
"Estonia",2005,366,14.15198,9.243612,15.79312,10.65467,9,0.0001958,2,2,NA,0,7,0
"Latvia",1981,367,14.77102,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1982,367,14.77102,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1983,367,14.77102,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1984,367,14.77102,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1985,367,14.77102,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1986,367,14.77102,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1987,367,14.80876,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1988,367,14.80876,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1989,367,14.80876,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1990,367,14.80876,NA,0,11.03805,NA,NA,NA,NA,NA,0,NA,0
"Latvia",1991,367,14.80876,NA,0,11.03805,8,0.0004831,NA,NA,NA,0,NA,0
"Latvia",1992,367,14.77102,NA,11.16636,11.03805,8,0.000389,2,2,2,0,8,0
"Latvia",1993,367,14.77102,NA,12.04163,11.03805,8,0.0003776,2,2,2,0,7,0
"Latvia",1994,367,14.7318,NA,13.1382,11.03805,8,0.00037,2,2,2,0,5,0
"Latvia",1995,367,14.7318,7.752735,14.33764,11.03805,8,0.0003662,2,2,2,0,5,0
"Latvia",1996,367,14.7318,7.794918,15.79276,11.03805,8,0.0003672,1,2,1,0,7,0
"Latvia",1997,367,14.7318,7.893989,14.85397,11.03805,8,0.0003697,1,2,1,0,7,0
"Latvia",1998,367,14.69098,7.998352,16.17257,11.03805,8,0.0003422,1,2,1,0,6,0
"Latvia",1999,367,14.69098,8.055174,15.81036,11.03805,8,0.0003355,1,2,1,0,7,0
"Latvia",2000,367,14.69098,8.117154,15.68151,11.03805,8,0.0003264,1,2,1,0,7,0
"Latvia",2001,367,14.69098,8.180754,15.87104,11.03805,8,0.0003408,1,2,1,0,6,0
"Latvia",2002,367,14.69098,8.325703,16.04579,11.03805,8,0.0003424,2,2,1,0,7,0
"Latvia",2003,367,14.69098,8.542661,16.37551,11.03805,8,0.0003297,2,2,2,0,7,0
"Latvia",2004,367,14.69098,8.75542,16.13395,11.03805,8,0.0003387,2,2,1,0,6,0
"Latvia",2005,367,14.69098,8.929321,15.83341,11.03805,8,0.0003382,1,2,NA,0,7,0
"Lithuania",1981,368,15.03929,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1982,368,15.06827,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1983,368,15.06827,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1984,368,15.06827,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1985,368,15.06827,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1986,368,15.09644,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1987,368,15.09644,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1988,368,15.12384,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1989,368,15.12384,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1990,368,15.12384,NA,0,11.0458,NA,NA,NA,NA,NA,0,NA,0
"Lithuania",1991,368,15.12384,NA,0,11.0458,10,0.0005511,NA,NA,NA,0,NA,0
"Lithuania",1992,368,15.12384,NA,11.61438,11.0458,10,0.0005496,2,2,2,0,6,0
"Lithuania",1993,368,15.12384,NA,12.31145,11.0458,10,0.0005292,2,2,2,0,8,0
"Lithuania",1994,368,15.12384,NA,12.30329,11.0458,10,0.000492,2,2,3,0,8,0
"Lithuania",1995,368,15.12384,7.681928,14.3352,11.0458,10,0.0004985,2,2,3,0,8,0
"Lithuania",1996,368,15.12384,7.752831,15.38809,11.0458,10,0.0004954,2,2,2,0,7,0
"Lithuania",1997,368,15.12384,7.948293,14.86986,11.0458,10,0.0004904,2,2,2,0,7,0
"Lithuania",1998,368,15.12384,8.060507,16.43154,11.0458,10,0.0004996,2,2,2,0,7,0
"Lithuania",1999,368,15.12384,8.043518,15.82738,11.0458,10,0.0004581,2,2,2,0,7,0
"Lithuania",2000,368,15.06827,8.100876,15.80688,11.0458,10,0.0004716,2,2,2,0,7,0
"Lithuania",2001,368,15.06827,8.169095,16.05991,11.0458,10,0.000476,2,2,2,0,6,0
"Lithuania",2002,368,15.06827,8.330137,16.08805,11.0458,10,0.0005928,2,2,2,0,7,0
"Lithuania",2003,368,15.06827,8.613509,14.21427,11.0458,10,0.000582,2,2,NA,0,7,0
"Lithuania",2004,368,15.06827,8.810902,16.0603,11.0458,10,0.0005841,2,2,2,0,7,0
"Lithuania",2005,368,15.06827,8.969944,15.87803,11.0458,10,0.0005794,2,2,NA,0,7,0
"Ukraine",1981,369,17.72753,NA,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1982,369,17.72753,NA,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1983,369,17.74734,NA,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1984,369,17.74734,NA,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1985,369,17.74734,NA,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1986,369,17.74734,NA,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1987,369,17.74734,7.130454,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1988,369,17.76675,7.279293,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1989,369,17.76675,7.376217,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1990,369,17.76675,7.358665,0,13.26964,NA,NA,NA,NA,NA,0,NA,0
"Ukraine",1991,369,17.76675,7.306323,0,13.26964,6,0.0185309,NA,NA,NA,0,NA,0
"Ukraine",1992,369,17.76675,7.25691,11.68152,13.26964,6,0.0242301,2,1,1,0,6,0
"Ukraine",1993,369,17.76675,7.137387,18.29159,13.26964,5,0.0204572,1,1,1,0,7,0
"Ukraine",1994,369,17.76675,6.919671,19.34389,13.26964,7,0.0170713,1,1,1,0,4,0
"Ukraine",1995,369,17.76675,6.8416,18.14854,13.26964,7,0.0163135,1,2,1,0,4,0
"Ukraine",1996,369,17.74734,6.771602,18.0298,13.26964,7,0.0160281,1,2,1,0,6,0
"Ukraine",1997,369,17.74734,6.898947,18.08354,13.26964,7,0.0156407,1,2,1,0,5,0
"Ukraine",1998,369,17.72753,6.727744,18.74317,13.26964,7,0.0146,1,2,1,0,6,0
"Ukraine",1999,369,17.72753,6.454841,18.27426,13.26964,7,0.0148376,1,2,1,0,6,0
"Ukraine",2000,369,17.72753,6.454747,17.29728,13.26964,6,0.0154471,1,2,1,0,4,0
"Ukraine",2001,369,17.70733,6.66024,17.73437,13.26964,6,0.0155558,1,2,2,0,6,0
"Ukraine",2002,369,17.70733,6.779325,17.90415,13.26964,6,0.0152509,1,2,2,0,6,0
"Ukraine",2003,369,17.70733,6.955137,16.0132,13.26964,6,0.0149632,1,1,NA,0,3,0
"Ukraine",2004,369,17.70733,7.220632,15.93317,13.26964,6,0.0139714,1,1,2,0,4,0
"Ukraine",2005,369,17.70733,7.51137,15.55886,13.26964,6,0.0125741,1,2,NA,0,5,0
"Belarus",1981,370,16.08764,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1982,370,16.09789,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1983,370,16.09789,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1984,370,16.10805,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1985,370,16.1181,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1986,370,16.1181,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1987,370,16.1181,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1988,370,16.1181,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1989,370,16.1181,NA,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1990,370,16.1181,7.441168,0,12.22003,NA,NA,NA,NA,NA,0,NA,0
"Belarus",1991,370,16.1181,7.465906,0,12.22003,7,0.0016987,NA,NA,NA,0,NA,0
"Belarus",1992,370,16.1181,7.418317,0,12.22003,7,0.0035852,1,1,1,0,5,0
"Belarus",1993,370,16.1181,7.371511,11.88895,12.22003,7,0.0031955,1,1,1,0,7,0
"Belarus",1994,370,16.1181,7.286204,16.51539,12.22003,7,0.0026208,2,1,1,0,7,0
"Belarus",1995,370,16.1181,7.223057,17.06682,12.22003,0,0.0025056,2,1,1,0,5,0
"Belarus",1996,370,16.1181,7.281005,13.26692,12.22003,-7,0.0024894,2,1,2,0,4,0
"Belarus",1997,370,16.1181,7.241726,12.84519,12.22003,-7,0.0025511,1,2,2,0,5,0
"Belarus",1998,370,16.1181,7.321037,11.33434,12.22003,-7,0.0022771,1,2,1,0,4,0
"Belarus",1999,370,16.1181,7.098057,0,12.22003,-7,0.0024515,1,2,2,0,5,0
"Belarus",2000,370,16.1181,7.14917,0,12.22003,-7,0.0027704,1,2,1,0,4,0
"Belarus",2001,370,16.1181,7.126442,0,12.22003,-7,0.002959,1,2,2,0,5,0
"Belarus",2002,370,16.1181,7.299436,0,12.22003,-7,0.0029941,1,2,2,0,5,0
"Belarus",2003,370,16.1181,7.506306,0,12.22003,-7,0.0028208,1,2,2,0,5,0
"Belarus",2004,370,16.1181,7.774173,0,12.22003,-7,0.0025234,1,3,2,0,3,0
"Belarus",2005,370,16.1181,8.047627,0,12.22003,-7,0.0025646,1,2,NA,0,5,0
"Armenia",1981,371,14.94691,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1982,371,14.97866,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1983,371,14.97866,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1984,371,15.00943,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1985,371,15.00943,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1986,371,15.03929,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1987,371,15.03929,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1988,371,15.06827,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1989,371,15.06827,NA,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1990,371,15.06827,6.456268,0,10.25696,NA,NA,NA,NA,NA,0,NA,0
"Armenia",1991,371,15.09644,6.378431,0,10.25696,7,0.0003833,NA,NA,NA,0,NA,0
"Armenia",1992,371,15.12384,5.910571,0,10.25696,7,0.0004731,0,2,0,0,8,0
"Armenia",1993,371,15.12384,5.876355,0,10.25696,7,0.000488,1,2,1,0,7,0
"Armenia",1994,371,15.12384,5.990842,0,10.25696,7,0.0007495,1,2,1,0,7,0
"Armenia",1995,371,15.15051,6.121506,0,10.25696,3,0.0007545,1,2,1,0,5,0
"Armenia",1996,371,15.15051,6.221051,0,10.25696,-6,0.0007698,1,2,1,0,5,0
"Armenia",1997,371,15.15051,6.258667,0,10.25696,-6,0.0007658,1,2,1,0,5,0
"Armenia",1998,371,15.15051,6.410728,0,10.25696,5,0.0006955,1,2,1,0,4,0
"Armenia",1999,371,15.15051,6.391089,0,10.25696,5,0.0006758,1,2,1,0,6,0
"Armenia",2000,371,15.15051,6.432015,0,10.25696,5,0.0006989,1,1,1,0,4,0
"Armenia",2001,371,15.15051,6.540022,0,10.25696,5,0.0006911,1,2,1,0,6,0
"Armenia",2002,371,15.15051,6.659075,16.14709,10.25696,5,0.0007061,1,2,1,0,6,0
"Armenia",2003,371,15.15051,6.829214,15.77264,10.25696,5,0.0006865,1,1,1,0,6,0
"Armenia",2004,371,15.15051,7.074936,15.22508,10.25696,5,0.0006056,1,1,2,0,4,0
"Armenia",2005,371,15.15051,7.393514,16.13949,10.25696,5,0.0006302,1,1,NA,0,5,0
"Georgia",1981,372,15.44475,NA,0,11.14894,-5,NA,NA,NA,NA,0,NA,0
"Georgia",1982,372,15.46417,NA,0,11.14894,NA,NA,NA,NA,NA,0,NA,0
"Georgia",1983,372,15.46417,NA,0,11.14894,NA,NA,NA,NA,NA,0,NA,0
"Georgia",1984,372,15.46417,NA,0,11.14894,NA,NA,NA,NA,NA,0,NA,0
"Georgia",1985,372,15.48322,NA,0,11.14894,NA,NA,NA,NA,NA,0,NA,0
"Georgia",1986,372,15.48322,NA,0,11.14894,NA,NA,NA,NA,NA,0,NA,0
"Georgia",1987,372,15.50191,NA,0,11.14894,NA,NA,NA,NA,NA,0,NA,0
